id;adi;yeri;hatlar;point;px;py;weight;is_active;sp_distance;sp_duration;sp_weight
3276;B21;Bahçekapı Mh.Dumlupınar Blv.Etimesgut;BANLİYO-Kayaş-Sincan,BANLİYO-Sincan-Kayaş;;39.9412;32.6902;0;f;11972.2;1425.4;2894.1
3277;11627;Cumhuriyet Mh.Atatürk Blv.Çankaya;321,321-6,334,334-6,341-6,365,367,380-6,391,392,392-6,602-6;;39.924;32.8548;0;f;16374.2;1617.7;3269.2
3278;30785;Şirintepe Mh.636.Cd.Mamak;341-6,365,367;;39.9156;32.9193;0;f;28261.8;2377.1;4814.2
3279;20066;Kardelen Mh.2061 Güneyce 2 Sitesi Yenimahalle;276;;39.9757;32.7007;0;f;15695.4;1904.8;3882.8
3280;20265;Özevler Mh.320.Sk.Yenimahalle;210,227,227-4;;39.972;32.7795;0;f;17195.6;1910;3861
3281;30736;Bostancık Mh.Çatak Cd.Mamak;324;;39.9568;32.9224;0;f;24285.5;1981.8;3996.4
3282;11210;Keklik Pınarı Mh.Metiş Doruk Sitesi Çankaya;145-1,155-1,155-6;;39.8548;32.8126;4;t;20263.3;1722.2;3519.6
3283;20314;Kardelen Mh.Başkent Blv.Yenimahalle;201-6,290,295,297-3,298;;39.9697;32.7103;0;f;14904.6;1744.5;3533
3284;40435;Karacaören Mh.1538.Cd.Altındağ;441-1,443-1;;40.0263;32.9255;0;f;31692;2670.4;5380
3285;40805;Esenboğa Merkez Mh.Ankara-Çubuk Yolu Çubuk;487-1,487-3,491;;40.1293;32.9852;6;t;43016;3490.8;7020
3286;20814;Sancaktepe Mh.Yozgat Blv.Keçiören;225,261,261-6,263,263-3,263-4,267,267-2,281;;39.9904;32.8192;0;f;21834.5;2098.9;4247.3
3287;40504;Gülpınar Mh.İrfan Baştuğ Cd.Altındağ;114-3,437-2,438-2,439-2,439-6,440-2,441-2,443-2,444-1,445-2,446-2,447-2,468-2,472-2,474-2,484-2,485-1,486-2,486-6,487-2,487-3,488-2,488-3,489-3,490-1,490-3,490-5,492-2,496;;39.9791;32.8859;0;f;22817.4;1845.4;3766.7
3288;30385;Anafartalar Mh.Atatürk Blv.Altındağ;114-3,145-3,183-1,183-6,185-1,185-3,185-6,186-1,252,256-2,257,266,266-6,288,288-2,288-6,318,318-6,319,411-3;;39.9362;32.8545;0;f;18603;1646.8;3314.5
3289;51181;Bahçekapı Mh.Oto Sanayi Kvş.Etimesgut;501,502,504,504-2,504-6,505,505-2,506-1,508,508-1,508-3,510,510-2,510-3,510-6,513-1,514,514-2,514-3,515,518-1,519-1,520,520-3,523,523-6,525,525-2,525-6,527-1,533,535,536,540,540-2,540-6,542,543-1,557,560-3,563-3,565,565-6;;39.9452;32.7142;0;f;11072.6;1331.4;2737.1
3290;10117;Yaşamkent Mh.3250.Cd.Yenimahalle;590;;39.858;32.6368;0;f;14662.2;1380.3;2806
3291;11666;Korkutreis Mh.Sıhhıye Otobüs Durağı Çankaya;441-1,441-2,443-1,443-2,444-1,444-2,468-2,488-1,488-2;;39.9287;32.8546;0;f;15700.5;1574;3154.8
3292;10140;Yaşamkent Mh.3190.Cd.Yenimahalle;576,590;;39.8641;32.6457;0;f;13768.4;1257.7;2547.7
3293;11625;Cumhuriyet Mh.Atatürk Blv.Çankaya;333,343,347,347-6,348,350,353,355,355-4,355-6,357,361,377;;39.9238;32.8547;0;f;16397.7;1620.5;3274.9
3294;21095;Tepealtı Mh.Ragıp Tüzün Cd.Yenimahalle;202,202-3,205,271-2;;39.9658;32.8036;0;f;18603.6;1727.8;3495.7
3295;21157;Yakacık Mh.3585.Cd.Yenimahalle;215,226,226-2,226-4,227,227-4;;40.027;32.7704;0;f;22540.5;2537.3;5138.2
3296;21321;Kuşcağız Mh.Gün Sazak Cd.Keçiören;203,203-3,204,222-2,253,253-6;;39.9962;32.8546;0;f;22787.1;2137;4319.7
3297;20627;Çamlıca Mh.152.Sk.Yenimahalle;211;;39.9528;32.7814;5;t;15540.2;1675.7;3451.6
3298;11221;Oran Mh.Rafet Canıtez Cd.Çankaya;135-1,173-1,173-4,185-1,185-6;;39.8468;32.8247;0;f;20226.5;1796.6;3715.6
3299;31395;Kızılca Mh.Kızılcaköy Cd.Mamak;359,368;;39.9395;32.9992;0;f;35762.2;2807.7;5663.2
3300;20451;Kentkoop Mh.1777.Cd.Yenimahalle;235;;39.9677;32.7276;0;f;13889.8;1625.9;3262.9
3301;31513;Hasanoğlan Bahçelievler Mh.Su Kuyusu Sk.Elmadağ;390-3,394,394-3;;39.9796;33.1664;0;f;51094.6;3812.7;7692
3302;11660;Korkutreis Mh.Sıhhıye Otobüs Durağı Çankaya;446-1,446-2,447-1,447-2;;39.9286;32.8545;0;f;15669.6;1557.5;3121.7
3303;31840;Ulubey Mh.Mh.Yıldız Cd.Altındağ;445-1,446-2;;39.9704;32.9094;0;f;23383.9;2011.8;4104.1
3304;40015;Bademlik Mh.Elmalı Sk.Keçiören;482-2,482-6,483-2;;40.012;32.8722;2;t;25176;2489;5050.6
3305;31506;Hasanoğlan Bahçelievler Mh.Ankara Kırıkkale Yolu Elmadağ;354,354-3,394,394-3,397;;39.9662;33.1479;0;f;49991.8;3618.4;7295.6
3306;40633;Karacaören Mh.T.Kalkınma ve Dayanışma Derneği Evleri Altındağ;441-1,443-1;;40.0231;32.9177;0;f;30545.5;2528.6;5119.7
3307;21793;Turgut Özal Mh.Mh.1949.Cd.Yenimahalle;240;;39.9901;32.7177;0;f;16930.5;2056.5;4242.2
3308;31309;Başak Mh.Yeşil Kuşak Cd.Mamak;316,320;;39.96;32.9664;5;t;28906.9;2586;5265
3309;12116;Aziziye Mh.Hoşdere Cd.Çankaya;173-1,173-4,185-1,185-3,185-6,190;;39.892;32.8473;0;f;16802.5;1641.8;3368.8
3310;40271;Adnan Menderes Mh.Anavatan Cd.Keçiören;411-2,411-3,412-2,414-2,419,480-2,482-2,482-3,482-6,483-2;;40.001;32.8725;0;f;23603.7;2234.9;4532.9
3311;11312;Seğmenler Mh.Cumhuriyet Cd.Gölbaşı;107-6,195-2;;39.793;32.8165;0;f;26228.2;2130.9;4346.7
3312;10513;Kızılcaşar Mh.İncek Blv.Gölbaşı;102-2,103-2,191,191-2,192,193,194,196,584;;39.8187;32.7208;0;f;9855.1;1324.3;2773.6
3313;10176;Dodurga Mh.Alacaatlı-Dodurga Yolu Yenimahalle;598-1;;39.8209;32.6537;0;f;14925.1;1881.9;3862.8
3314;50804;Etiler Mh.Ayaş Ankara Yolu Blv.Etimesgut;504,504-2,504-6,505,505-2,508,508-1,510,510-2,510-6,514,514-2,514-3,515,517,518-1,519-1,520,520-3,521,521-3,525,525-2,525-6,531,541,541-1,541-2,541-3,542,543-1,557,560-3,573;;39.9627;32.6636;0;f;15488.5;1584.8;3178.1
3315;10863;Üniversiteler Mh.Mevlana Blv.Çankaya;102-1,103-1,104-2,104-4,105-2,105-4,106-2,107-6,157-3,178-3,191,191-2,192,193,194,195-2;;39.8827;32.8118;0;f;22695.3;1820.4;3792.9
3316;10523;Kızılcaşar Mh.İncek Blv.Gölbaşı;192,193,194,196,584;;39.8133;32.7118;0;f;9146.3;1265.3;2638.1
3317;10937;Ehlibeyt Mh.Ceyhun Atuf Kansu Cd.Çankaya;153,263-4,481-1,481-6;;39.8967;32.8174;0;f;13608.1;1217.4;2511
3318;41345;Şenlik Mh.Mh.Aşıkpaşa Cd.Keçiören;421-3,481-2,481-6;;39.9986;32.8649;0;f;23131.8;2183.3;4436.4
3319;10818;Çiğdem Mh.1589.Sk.Çankaya;132,136,411-3;;39.8885;32.7979;0;f;11593.7;1210.3;2448.8
3320;31620;Üreğil Mh.19 Mayıs Blv.Mamak;221-3,352,354,354-3,355,355-4,355-6,357,359,361,363,368,369,374-1,377,389,394,394-3,397;;39.9181;32.9343;0;f;27723.7;2115.5;4240.7
3321;31198;Kayaş Mh.Kayaş Cd.Mamak;359,368;;39.921;32.9874;0;f;32778.5;2611.4;5256.9
3322;20276;Yeni Batı Mh.Palandöken Cd.Yenimahalle;295,298;;39.9765;32.6908;0;f;17500.7;1831.8;3694.6
3323;20308;Ergazi Mh.1800.Cd.Yenimahalle;294,296;;39.9616;32.7086;0;f;13540.2;1574.9;3162.1
3324;13525;Bahçelievler Mh.Mh.35.Cd.Gölbaşı;101;;39.7643;32.8144;0;f;31551.4;2746.6;5672.4
3325;21181;Yakacık Mh.3602.Cd.Yenimahalle;226,226-2,226-4;;40.052;32.77;0;f;25425.8;2900.8;5832.5
3326;20660;25 Mart Mh.Şht.Cem Ersever Cd.Yenimahalle;242,297-3;;39.9566;32.7979;0;f;18412.1;1688.5;3384
3327;21008;Emrah Mh.Basın Cd.Keçiören;203,203-3,204,253,253-6;;39.9769;32.8482;0;f;20819.1;1886.4;3783
3328;40404;Fatih Mh.Belediye Cd.Pursaklar;486-2,486-6;;40.0452;32.9023;0;f;30425.8;2436.5;4924
3329;51369;Çoğlu Mh.Mh.Adalet Cd.Sincan;572,577-1;;40.0118;32.5426;0;f;29898.6;2729.7;5511.2
3330;11834;Yavrucak Mh.Gölbaşı Haymana Yolu Gölbaşı;157-3,182,182-2;;39.6853;32.7401;0;f;42883.9;3148.2;6395.7
3331;50921;Güzelkent Mh.Dumlupınar 30 Ağustos Cd.Etimesgut;531-2,540,540-2,540-6,541,541-1,541-2,541-3,543-2,580;;39.9834;32.6092;0;f;21947.4;2143.3;4336.4
3332;50944;İncirlik Mh.Anadolu Otoyolu Sincan;501,501-2;;40.0907;32.5893;2;t;45699.4;2697;5418.8
3333;10250;Yaşamkent Mh.3036.Cd.Yenimahalle;590,602-6;;39.8687;32.6564;0;f;13974;1275.3;2561.9
3334;50927;Eryaman Mh.347.Sk.Etimesgut;531-2;;39.9743;32.6027;0;f;21493.2;2017.4;4122.6
3335;50910;Fatih Mh.Gazi Mustafa Kemal Blv.Sincan;507-2,515,518-1,520,525-2,525-6;;39.9868;32.5939;0;f;23259.6;2238.8;4575.4
3336;20500;Ostim Osb Alınteri Blv.Yenimahalle;220-3,221-3,225-2,234,297-3;;39.9707;32.7455;0;t;15659;1830.5;3678.9
3337;12998;Taşpınar Mh.Mh. Gölbaşı;191-2;;39.8092;32.7731;3;t;10049.6;2016.7;4263.4
3338;40038;Kavacık Subayevleri Mh.Kalender Sk.Keçiören;427-1,427-3,427-6;;39.9717;32.8669;0;f;20592.9;1777.5;3579
3339;50352;Osmanlı Mh.Saraycık Yolu Sk.Sincan;506-1,510,510-2,510-3,510-6,511,511-3,512,512-3,513-1,523,523-6,551,565,565-6;;39.9518;32.5774;0;f;30518.9;2326.9;4685.2
3340;11662;Doğanbey Mh.Sıhhıye Otobüs Durağı Altındağ;421-3,461-1,461-2,482-1,482-2,482-6;;39.9293;32.8545;0;t;15767.7;1604.3;3215.4
3341;50646;Piyade Mh.1816.Cd.Etimesgut;506-1,512-4,531-2,532,533,552;;39.9403;32.6316;0;f;27014.3;1885;3867.2
3342;30529;Kutlu Mh.İmam Alim Sultan Cd.Mamak;319,373,375,381,382;;39.9107;32.9058;0;f;20633.9;2351;4888.9
3343;12712;Eymir Mh.Mh.Beyşehir Gölü Cd.Gölbaşı;107-6,195-2;;39.7887;32.8328;0;f;27428;2293.6;4620.4
3344;50266;Sincan OSB Ayaş Ankara Yolu Blv.Sincan;503,504,504-2,504-6,531-2,557,560-3,573,577;;39.9836;32.563;0;f;24439.1;2170.7;4352.6
3345;13158;Eymir Mh.Mh.Yedi Göller Cd.Gölbaşı;107-6,195-1;;39.7926;32.8541;0;f;29333;2575.3;5184.7
3346;41305;-;427-2,427-6;;39.9692;32.8685;0;f;20101.2;1769.5;3566.3
3347;20483;Kardelen Mh.1940.Cd.Yenimahalle;240,287;;39.9829;32.7229;0;f;16257.7;1932.8;3943.6
3348;30517;Akdere Mh.372.Sk.Mamak;380,383,385-2;;39.9208;32.8894;3;t;19268.4;2138.3;4469.3
3349;12211;Devlet Mh.Atatürk Blv.Çankaya;305;;39.9184;32.854;0;f;15140.9;1464.4;2934.6
3350;50138;İncirlik Mh.Akıncı Çıkışı(TEM İstanbul-Ankara Otoyolu) Sincan;501,501-2;;40.0806;32.5753;0;f;45975.9;2925.4;5879
3351;12919;Koru Mh.Mh.2627.Sk.Yenimahalle;588,588-1,594,595;;39.8845;32.6679;0;f;10558.4;974;1973.6
3352;13527;Harbiye Mh.Mh.Hürriyet Cd.Çankaya;203-3;;39.8944;32.8366;0;f;15564.2;1480.8;3036.2
3353;12480;Karataş Mh.İstiklal Cd.Çankaya;190;;39.8208;32.8843;0;f;27964.8;3430.8;7005
3354;30835;Bahçeleriçi Mh.Kayaş Cd.Mamak;347,347-6,349,350;;39.9263;32.9206;0;f;26487.5;2098.6;4275.1
3355;50162;Çoğlu Mh.Adalet Cd.Sincan;572,577-1;;40.0115;32.5374;0;f;29193.3;2624;5299.5
3356;30007;Hacettepe Mh.Atatürk Blv.Altındağ;201-6,261,261-6,263,263-2,263-3,278,279,279-2,279-6,281,284,284-6,285-2,286,355,355-4,355-6,357,361,377;;39.9297;32.855;0;f;19371.2;1739;3499.3
3357;12227;Meşrutiyet Mh.Ziya Gökalp Cd.Çankaya;297-3,330,330-2,340,340-2,341;;39.9208;32.8558;0;f;16977.4;1707.1;3532.4
3358;20190;Yakacık Mh.3574.Sk.Yenimahalle;215,226-4;;40.0347;32.7631;0;f;23843;2731.4;5524
3359;20517;Uğur Mumcu Mh.Rajiv Gandi Cd.Yenimahalle;220-3,221-3,291,293;;39.949;32.7386;0;f;14561.7;1697.7;3411
3360;20827;Yayla Mh.Bağcı Cd.Keçiören;261,261-6,263,263-3,263-4,267,267-2;;39.9847;32.8279;0;f;21378.6;2058.7;4212.5
3361;41144;Uyanış Mh.Mh.Ayazağa Cd.Keçiören;480-2;;40.0067;32.8707;0;f;24275.3;2364.3;4824.3
3362;20408;Kentkoop Mh.1777.Cd.Yenimahalle;235,292;;39.9627;32.725;0;f;13652.7;1607.6;3278.6
3363;21091;Tepealtı Mh.Ragıp Tüzün Cd.Yenimahalle;202,202-3,271-2;;39.9656;32.8008;0;f;18633.4;1757.9;3552.9
3364;11005;Keklik Pınarı Mh.Dikmen Cd.Çankaya;145-1,145-3,154-1,155-1,155-6;;39.8664;32.8208;0;f;17267.7;1663.3;3396.2
3365;20648;Karşıyaka Mh.İvedik Cd.Yenimahalle;201-6,274,275;;39.9684;32.7896;0;f;17648.6;1919.9;3925.6
3366;21213;İvedik Mh.1566.Sk.Yenimahalle;210,215,226,226-2,226-4;;40.0059;32.7809;0;f;20243.5;2254.7;4561.3
3367;21233;Çiğdemtepe Mh.43.Cd.Yenimahalle;210;;40.0049;32.7951;0;f;21529.3;2495.1;5114.2
3368;20924;Esertepe Mh.Ahmet Şefik Kolaylı Cd.Keçiören;267-4,284,284-6,286;;39.9861;32.8393;0;f;21499.4;2086.5;4227.2
3369;20916;Yayla Mh.Mh.Şehit Mustafa Ercigez Cd.Keçiören;286;;39.996;32.8335;0;f;23059.3;2299.2;4683.1
3370;20819;Etlik Mh.Etlik Cd.Keçiören;281;;39.9829;32.8221;0;f;21215.4;2031.9;4166
3371;21148;Yakacık Mh.3602.Cd.Yenimahalle;226,226-2,226-4;;40.0562;32.7648;5;t;26131.8;2991.5;6014.1
3372;20598;Demetevler Mh.357.Cd.Yenimahalle;201-6,211;;39.9655;32.7832;0;f;16653.7;1790.7;3654.6
3373;21417;Osmangazi Mh.Bademlik Yolu Cd.Keçiören;255,257;;40.0179;32.8637;0;f;26067.2;2561.7;5169.3
3374;21412;Karşıyaka Mh.Mahmudiye Cd.Keçiören;435,436,438-1;;40.0572;32.8776;0;f;34411.6;2961.7;6014.3
3375;21531;Esertepe Mh.Mh.Çambaşı Cd.Keçiören;267,267-2,286,288-6;;40.0038;32.8369;3;t;23598.1;2356.5;4769.4
3376;20807;Ayvalı Mh.Ayvalı Cd.Keçiören;208,208-4,277,278,279,279-2,279-6;;39.9797;32.8228;0;f;20887.6;1974;3982.1
3377;20942;Emrah Mh.Yunus Emre Cd.Keçiören;203,203-3,204,253,253-6,288,288-2,288-6,414-2;;39.9797;32.847;0;f;20415;1918;3893.2
3378;20668;Yeşilevler Mh.506.Cd.Yenimahalle;274,275;;39.9703;32.787;0;f;17366.2;1889.3;3879.8
3379;21485;Atapark Mh.Mh.Aşık Veysel Cd.Keçiören;254,256;;40.0045;32.8445;0;f;25017;2444.1;4943.4
3380;21497;Turgut Özal Mh.Mh.2113.Cd.Yenimahalle;240;;39.9881;32.7236;0;f;16982.8;2052.9;4224.6
3381;21843;-;287;;39.9926;32.7091;0;f;20295.7;2222.2;4485.2
3382;30047;Öncüler Mh.Şht.Kaya Aldoğan Cd.Altındağ;454,454-6;;39.9452;32.8615;0;f;19318.1;1753.2;3559
3383;21676;Yayla Mh.Mh.1427.Sk.Keçiören;284,284-6;;39.9895;32.8262;0;f;22132.8;2217.6;4598.7
3384;21801;Ostim Osb Mh.1308.Sk.Yenimahalle;216-2;;39.9844;32.7517;0;f;17288.9;2096.8;4251.9
3385;21821;Ostim Osb Mh.Alınteri Blv.Yenimahalle;233;;39.972;32.7502;0;f;15858.3;1854.1;3725.6
3386;10257;Alacaatlı Mh.Ümitköy-Alacaatlı Köyü Yolu Yenimahalle;596,598,598-1;;39.8609;32.6803;0;f;9334.5;1168.6;2368.3
3387;30679;Harman Mh.57.Sk.Mamak;326;;39.9434;32.9052;0;f;25032.7;2348.3;4770.3
3388;30576;Hürel Mh.28.Cd.Mamak;326,347-6;;39.9407;32.8999;0;f;24217.4;2160.7;4386.3
3389;30057;Ön Cebeci Mh.Samur Sk.Çankaya;333,381;;39.9224;32.8645;0;f;16555.3;1658.3;3417.1
3390;21494;Ostim Osb Mh.Mehmet Akif Ersoy Cd.Yenimahalle;216;;39.9798;32.7535;0;f;18709.4;2065.4;4149.8
3391;12176;-;135-2,403-6,407-1,408,413;;39.8867;32.855;0;f;18266;1841.2;3700.3
3392;30070;Sakarya Mh.Talatpaşa Blv.Altındağ;312,313,314,320,322,322-4,335,336,339,345,349,351,352,354,354-3,359,363,368,373,375,393,394,394-3,395,397;;39.9338;32.8707;0;f;18144.4;1784.4;3580.9
3393;20868;Atapark Mh.Atapark Cd.Keçiören;145-3,252,253,253-6,273,288;;40.0093;32.8464;0;f;24616.9;2380.1;4806.5
3394;30131;Abidinpaşa Mh.Münzeviler Cd.Mamak;375,380,380-6,382,383,385;;39.9267;32.8831;0;f;19274;1999.6;4062
3395;11859;Hacıhasan Mh.1709.Cd.Gölbaşı;108;;39.7457;32.7522;0;f;33207.4;2581.4;5236.5
3396;12168;Aziziye Mh.Hoşdere Cd.Çankaya;173-1,173-4,185-1,185-3,185-6,190;;39.8884;32.8469;0;f;17204.6;1699.5;3514.6
3397;30773;Akşemsettin Mh.1080.Cd.Mamak;334-6,351;;39.9108;32.9356;0;f;29090.2;2377.9;4801.2
3398;30869;Feridun Çelik Mh.Orhan Kemal Cd.Altındağ;314,392,392-6,393,395;;39.9691;32.9328;0;f;25437.9;2260.5;4575.1
3399;30742;Battalgazi Mh.Selçuk Cd.Altındağ;312-1,313,320,321,322,335;;39.9614;32.9206;0;f;24871.4;2065.3;4170.6
3400;30713;Ptt Evleri Mh.Bostancık Cd.Mamak;324,325,329,348;;39.9539;32.9205;0;f;24435.7;2005.7;4080.9
3401;21757;Ovacık Mh.Mh.567/2.Cd.Keçiören;286;;40.0105;32.8291;0;f;24478.1;2442.7;4956.8
3402;21767;Yayla Mh.Mh.1492.Sk.Keçiören;284,284-6;;39.9947;32.8285;0;f;22981.4;2349.7;4824.8
3403;21779;Kuşcağız Mh.Mh.19 Mayıs Cd.Keçiören;256-2;;39.9938;32.8436;0;f;23223.8;2224.5;4533.9
3404;30227;Peyami Sefa Mh.372.Sk.Mamak;380,383,385;;39.9208;32.8895;0;f;19271.8;2139.2;4471.2
3405;30265;Fahri Korutürk Mh.872.Cd.Mamak;337,337-4,367;;39.9096;32.9219;0;f;29288.5;2355.5;4727.6
3406;30643;Şahintepe Mh.291.Cd.Mamak;341-6,365;;39.9215;32.9141;0;f;22077.9;2357.4;4777.8
3407;31062;Üreğil Mh.Doğukent Cd.Mamak;221-3,352,354,354-3,355,355-4,355-6,357,359,361,363,369,374-2,377,389,394,394-3,397,398-3;;39.9155;32.9397;4;t;30698.8;2329.6;4721.2
3408;40054;Şefkat Mh.Dr.Besim Ömer Cd.Keçiören;404-2,410-2,415-2,415-6,418-2;;39.9775;32.8731;0;f;21624.6;1839;3706.1
3409;32024;Çamlık Mh.Mh. Altındağ;312;;39.9639;32.9338;0;f;25676.8;2170.5;4416.8
3410;30844;Çamlık Mh.Çamlık Park İçi Yolu Altındağ;313,320,321,321-6,322,322-4,325,329,335,337,345,348;;39.9639;32.9425;4;t;26271;2233.1;4495.5
3411;20463;Kentkoop Mh.1611.Cd.Yenimahalle;220-3,221-3,291,293;;39.9644;32.7334;0;f;14025.4;1633;3279.5
3412;32036;-;321,334,355,355-4,357,361,365,367,392;;39.935;32.8542;0;f;18735.8;1662.7;3346.4
3413;50226;Şehit Osman Avcı Mh.Mh.1419.Cd.Etimesgut;545,552,553,575;;39.9692;32.6558;0;f;17235.1;1863.8;3799.7
3414;10426;Mutlukent Mh.S.Saltoğlu Blv.Çankaya;564,564-1;;39.8781;32.7083;0;f;5843.7;738.2;1479.8
3415;31008;Beşikkaya Mh.1942.Sk.Altındağ;312;;39.9749;32.9463;0;f;27823.7;2494.9;5125.2
3416;10467;Ümit Mh.Mahonya Park İçi Yolu Yenimahalle;570,570-1;;39.9002;32.7068;0;f;6431.5;746.5;1550.3
3417;30964;Feridun Çelik Mh.1695.Sk.Altındağ;392,392-6,395;;39.9751;32.9346;0;f;26152.4;2378;4842
3418;30491;Çalışkanlar Mh.Şht.Talip Yener Cd.Altındağ;456-1;;39.9558;32.8887;4;t;21029;1694.8;3402.3
3419;40067;Kamil Ocak Mh.Felek Cd.Keçiören;404-1,410-1,415-1,415-6;;39.9821;32.883;0;f;22045.7;1859.5;3784.4
3420;40008;Bademlik Mh.Elmalı Sk.Keçiören;482-2,482-6,483-2;;40.0132;32.8677;0;f;25115.1;2490.2;5082.1
3421;11961;Oğulbey Mh.Ankara Bala Yolu Gölbaşı;178,178-3,180;;39.6805;32.8258;0;f;38896.1;2849.6;5779.9
3422;40251;Uyanış Mh.1103.Sk.Keçiören;421-3,461-1,479,480-1,481-1,481-6,482-1,482-3,482-6,483-1;;40.0107;32.8678;0;f;24862.3;2455.9;4994.3
3423;31222;Kıbrıs Mh.Kıbrıs Köyü Cd.Mamak;355,355-6,357,361,389;;39.8907;32.9846;0;f;35098.9;2886.4;5834.5
3424;31509;Hasanoğlan Bahçelievler Mh.Ankara Kırıkkale Yolu Elmadağ;354,354-3,394,394-3,397;;39.9665;33.1481;0;f;47879;3434.8;6880.8
3425;31882;Kavaklı Mh.Mh. Altındağ;316,335;;39.9902;33.0316;0;f;43530;3271.9;6577.9
3426;31915;Tatlar Mh.Mh. Altındağ;316,335;;39.9749;33.0148;0;f;40827.1;2924.5;5882.1
3427;40022;23 Nisan Mh.Ulusoy Sk.Keçiören;255,257;;40.0067;32.8791;0;f;26679.5;2313.8;4728.4
3428;12104;Yücetepe Mh.Necatibey Cd.Çankaya;532-3,541-3;;39.9172;32.8454;0;f;14059.1;1337;2679.3
3429;10550;Karşıyaka Mh.538.Sk.Gölbaşı;108;;39.7748;32.7623;3;t;35216.3;2563.6;5177.8
3430;31323;Karapürçek Mh.309.Cd.Altındağ;312,312-1,314,315,320,321,321-6,322,335;;39.9698;32.9782;0;f;29852.7;2726.5;5519.6
3431;10790;Çukurambar Mh.Öğretmenler Cd.Çankaya;132,136,411-3,482-3;;39.9027;32.8013;0;f;11146.1;1140.2;2286
3432;40997;Beyazıt Mh.9 Mayıs 90 Cd.Akyurt;468-1,468-2,488-1,488-3;;40.1308;33.0864;0;f;51372.9;3859;7792.3
3433;11460;Emniyet Mh.Silahtar Cd.Yenimahalle;220-3,221-3,506-1,513-1,518-1,519-1,542,543-1;;39.9439;32.8237;0;f;14867.2;1335.4;2689.4
3434;40630;Merkez Mh.Leman Sk.Pursaklar;468-1,474-1,485-2,487-1,487-3,488-1,488-3,489-3,490-2,490-3,490-5,496;;40.043;32.9155;0;f;30492.5;2351.8;4739
3435;13234;-;101;;39.7874;32.8219;0;f;26983.4;2237.9;4508.5
3436;40358;Fatih Mh.Belediye Cd.Pursaklar;486-2,486-6;;40.0525;32.9016;0;f;31301.7;2568.2;5187.9
3437;11034;Şehit Cengiz Karaca Mh.1048.Cd.Çankaya;454,454-6;;39.8734;32.8274;0;f;17160.1;1648.3;3325.8
3438;11058;Mürsel Uluç Mh.955.Sk.Çankaya;183-1,183-6,187-1;;39.8601;32.8304;0;f;20827.9;1818.1;3713.5
3439;41502;Büğdüz Mh.Mh.Çankırı Blv.Akyurt;488-2;;40.1047;33.0469;0;f;49008.7;3561.5;7224
3440;41515;Saray Cumhuriyet Mh.Mh. Pursaklar;474-2,486-2,486-6;;40.0751;32.9235;0;f;34662;2709.9;5500.5
3441;40414;Merkez Mh.Lokman Sk.Pursaklar;441-2,443-2;;40.0312;32.9076;0;f;29371.8;2383;4836.8
3442;40321;Baraj Mh.Özal Blv.Altındağ;437-2,438-2,439-2,439-6,440-2,441-2,443-2,444-1,468-2,472-2,474-2,484-2,485-1,486-2,486-6,487-2,487-3,488-2,488-3,489-3,490-1,490-3,490-5,496;;40.0234;32.8965;0;f;29211.4;2344.1;4772.1
3443;40520;Çaldıran Mh.492.Cd.Keçiören;114-3,404-2,415-2,415-6;;39.9887;32.89;0;f;23252;1962.5;3996.9
3444;41403;Baraj Mh.Mh.Baraj Cd.Altındağ;447-1,447-2;;40.0035;32.9244;0;f;26489.9;2337.2;4724.5
3445;50357;Osmanlı Mh.Selin Sk.Sincan;505,505-2,509,516,524;;39.9479;32.5826;0;f;30177.8;2316.2;4685.2
3446;50547;Fatih Mh.Gazi Mustafa Kemal Blv.Sincan;507-2,515,516,517,518-1,519-1,520,520-3,521,521-3,525-2,525-6,531,541-1;;39.9901;32.5947;0;f;23633.1;2286.9;4671.5
3447;50629;Tunahan Mh.254.Sk.Etimesgut;542,545;;39.9842;32.6288;0;f;33901.1;2208.5;4442
3448;41516;Saray Cumhuriyet Mh.Mh.Doğuhan Sk.Pursaklar;472-1,472-2;;40.0761;32.9398;0;f;35359.6;2726.8;5518.7
3449;50173;Gökçek Mh.Ayaş Ankara Yolu Blv.Sincan;503,504,504-2,504-6,531,557,560-3,573,577;;39.9821;32.569;0;f;26118.2;2280.6;4574.7
3450;41438;Merkez Mh.Mh.Yıldırım Beyazıt Cd.Pursaklar;437-1;;40.039;32.8851;0;f;29983.9;2500.3;5119.1
3451;41446;Merkez Mh.Mh.Bağlarbaşı Cd.Pursaklar;437-2;;40.0332;32.8784;0;f;30027.6;2515.2;5162.2
3452;41506;Saray Fatih Mh.Mh.Güzelyurt Sk.Pursaklar;472-1;;40.0731;32.9176;0;f;34121.4;2664.5;5368.2
3453;41517;-;303,304,304-6,391,472-2,474-2,481-2,481-6,486-2;;39.9297;32.8549;0;f;19369.6;1738.8;3498.9
3454;50289;Törekent Mh.11.Cd.Sincan;503-1,507-2,515,517,518-2,525-2,525-6,529,531-2,560,572,577-1;;39.9869;32.5577;0;f;25156.3;2225.7;4465.4
3455;50665;Ahi Mesut Mh.1815.Cd.Etimesgut;508-3,532-3,565,565-6,566;;39.9396;32.6333;0;f;16060.8;1971.7;4014.8
3456;50746;30 Ağustos Mh.2084.Sk.Etimesgut;530,530-2,530-3,535,553;;39.9438;32.6538;0;f;14308.9;1769.2;3600.1
